Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Lithuania,LTU,2021-07-15,47.13,
Lithuania,LTU,2021-07-16,47.37,
Lithuania,LTU,2021-07-17,47.43,
Lithuania,LTU,2021-07-18,47.47,
Lithuania,LTU,2021-07-19,47.63,
Lithuania,LTU,2021-07-20,47.89,
Lithuania,LTU,2021-07-21,48.19,
Lithuania,LTU,2021-07-22,48.62,
Lithuania,LTU,2021-07-23,49.05,
Lithuania,LTU,2021-07-24,49.16,
Lithuania,LTU,2021-07-25,49.21,
Lithuania,LTU,2021-07-26,49.57,
Lithuania,LTU,2021-07-27,49.97,
Lithuania,LTU,2021-07-28,50.39,
Lithuania,LTU,2021-07-29,50.96,
Lithuania,LTU,2021-07-30,51.34,
Lithuania,LTU,2021-07-31,51.46,
Lithuania,LTU,2021-08-01,51.49,
Lithuania,LTU,2021-08-02,51.75,
Lithuania,LTU,2021-08-03,52.08,
Lithuania,LTU,2021-08-04,52.52,
Lithuania,LTU,2021-08-05,53.28,
Lithuania,LTU,2021-08-06,53.96,
Lithuania,LTU,2021-08-07,54.17,
Lithuania,LTU,2021-08-08,54.21,
Lithuania,LTU,2021-08-09,54.68,
Lithuania,LTU,2021-08-10,55.1,
Lithuania,LTU,2021-08-11,55.52,
Lithuania,LTU,2021-08-12,56.03,
Lithuania,LTU,2021-08-13,56.45,
Lithuania,LTU,2021-08-14,56.55,
Lithuania,LTU,2021-08-15,56.58,
Lithuania,LTU,2021-08-16,56.96,
Lithuania,LTU,2021-08-17,57.27,
Lithuania,LTU,2021-08-18,57.71,
Lithuania,LTU,2021-08-19,58.1,
Lithuania,LTU,2021-08-20,58.45,
Lithuania,LTU,2021-08-21,58.52,
Lithuania,LTU,2021-08-22,58.54,
Lithuania,LTU,2021-08-23,58.83,
Lithuania,LTU,2021-08-24,59.05,
Lithuania,LTU,2021-08-25,59.33,
Lithuania,LTU,2021-08-26,59.63,
Lithuania,LTU,2021-08-27,59.91,
Lithuania,LTU,2021-08-28,59.96,
Lithuania,LTU,2021-08-29,59.98,
Lithuania,LTU,2021-08-30,60.18,
Lithuania,LTU,2021-08-31,60.36,
Lithuania,LTU,2021-09-01,60.54,
Lithuania,LTU,2021-09-02,60.75,
Lithuania,LTU,2021-09-03,60.92,
Lithuania,LTU,2021-09-04,60.98,
Lithuania,LTU,2021-09-05,60.98,
Lithuania,LTU,2021-09-06,61.13,
Lithuania,LTU,2021-09-07,61.27,
Lithuania,LTU,2021-09-08,61.41,
Lithuania,LTU,2021-09-09,61.57,
Lithuania,LTU,2021-09-10,61.75,
Lithuania,LTU,2021-09-11,61.79,
Lithuania,LTU,2021-09-12,61.8,
Lithuania,LTU,2021-09-13,61.95,
Lithuania,LTU,2021-09-14,62.1,
Lithuania,LTU,2021-09-15,62.23,
Lithuania,LTU,2021-09-16,62.38,
Lithuania,LTU,2021-09-17,62.51,
Lithuania,LTU,2021-09-18,62.54,
Lithuania,LTU,2021-09-19,62.54,
Lithuania,LTU,2021-09-20,62.65,
Lithuania,LTU,2021-09-21,62.76,
Lithuania,LTU,2021-09-22,62.89,
Lithuania,LTU,2021-09-23,63.02,
Lithuania,LTU,2021-09-24,63.14,
Lithuania,LTU,2021-09-25,63.17,
Lithuania,LTU,2021-09-26,63.17,
Lithuania,LTU,2021-09-27,63.28,
Lithuania,LTU,2021-09-28,63.39,
Lithuania,LTU,2021-09-29,63.48,
Lithuania,LTU,2021-09-30,63.61,
Lithuania,LTU,2021-10-01,63.72,
Lithuania,LTU,2021-10-02,63.74,
Lithuania,LTU,2021-10-03,63.75,
Lithuania,LTU,2021-10-04,63.84,
Lithuania,LTU,2021-10-05,63.92,
Lithuania,LTU,2021-10-06,64,
Lithuania,LTU,2021-10-07,64.1,
Lithuania,LTU,2021-10-08,64.22,
Lithuania,LTU,2021-10-09,64.24,
Lithuania,LTU,2021-10-10,64.25,
Lithuania,LTU,2021-10-11,64.34,
Lithuania,LTU,2021-10-12,64.42,
Lithuania,LTU,2021-10-13,64.5,
Lithuania,LTU,2021-10-14,64.59,
Lithuania,LTU,2021-10-15,64.71,
Lithuania,LTU,2021-10-16,64.73,
Lithuania,LTU,2021-10-17,64.74,
Lithuania,LTU,2021-10-18,64.84,
Lithuania,LTU,2021-10-19,64.91,
Lithuania,LTU,2021-10-20,65,
Lithuania,LTU,2021-10-21,65.12,
Lithuania,LTU,2021-10-22,65.26,
Lithuania,LTU,2021-10-23,65.28,
Lithuania,LTU,2021-10-24,65.3,
Lithuania,LTU,2021-10-25,65.41,
Lithuania,LTU,2021-10-26,65.53,
Lithuania,LTU,2021-10-27,65.63,
Lithuania,LTU,2021-10-28,65.74,
Lithuania,LTU,2021-10-29,65.87,
Lithuania,LTU,2021-10-30,65.89,
Lithuania,LTU,2021-10-31,65.9,
Lithuania,LTU,2021-11-01,65.9,
Lithuania,LTU,2021-11-02,65.9,
Lithuania,LTU,2021-11-03,66.03,
Lithuania,LTU,2021-11-04,66.16,
Lithuania,LTU,2021-11-05,66.29,
Lithuania,LTU,2021-11-06,66.31,
Lithuania,LTU,2021-11-07,66.33,
Lithuania,LTU,2021-11-08,66.43,
Lithuania,LTU,2021-11-09,66.54,
Lithuania,LTU,2021-11-10,66.62,
Lithuania,LTU,2021-11-11,66.72,
Lithuania,LTU,2021-11-12,66.84,
Lithuania,LTU,2021-11-13,66.86,
Lithuania,LTU,2021-11-14,66.87,
Lithuania,LTU,2021-11-15,66.96,
Lithuania,LTU,2021-11-16,67.05,
Lithuania,LTU,2021-11-17,67.14,
Lithuania,LTU,2021-11-18,67.24,
Lithuania,LTU,2021-11-19,67.35,
Lithuania,LTU,2021-11-20,67.37,
Lithuania,LTU,2021-11-21,67.38,
Lithuania,LTU,2021-11-22,67.46,
Lithuania,LTU,2021-11-23,67.54,
Lithuania,LTU,2021-11-24,67.62,
Lithuania,LTU,2021-11-25,67.71,
Lithuania,LTU,2021-11-26,67.81,
Lithuania,LTU,2021-11-27,67.85,
Lithuania,LTU,2021-11-28,67.86,
Lithuania,LTU,2021-11-29,67.94,
Lithuania,LTU,2021-11-30,68.02,
Lithuania,LTU,2021-12-01,68.11,
Lithuania,LTU,2021-12-02,68.21,
Lithuania,LTU,2021-12-03,68.31,
Lithuania,LTU,2021-12-04,68.33,
Lithuania,LTU,2021-12-05,68.34,
Lithuania,LTU,2021-12-06,68.42,
Lithuania,LTU,2021-12-07,68.49,
Lithuania,LTU,2021-12-08,68.57,
Lithuania,LTU,2021-12-09,68.64,
Lithuania,LTU,2021-12-10,68.72,
Lithuania,LTU,2021-12-11,68.74,
Lithuania,LTU,2021-12-12,68.75,
Lithuania,LTU,2021-12-13,68.82,
Lithuania,LTU,2021-12-14,68.87,
Lithuania,LTU,2021-12-15,68.94,
Lithuania,LTU,2021-12-16,69.02,
Lithuania,LTU,2021-12-17,69.12,
Lithuania,LTU,2021-12-18,69.15,
Lithuania,LTU,2021-12-19,69.17,
Lithuania,LTU,2021-12-20,69.25,
Lithuania,LTU,2021-12-21,69.32,
Lithuania,LTU,2021-12-22,69.38,
Lithuania,LTU,2021-12-23,69.44,
Lithuania,LTU,2021-12-24,69.44,
Lithuania,LTU,2021-12-26,69.44,
Lithuania,LTU,2021-12-27,69.51,
Lithuania,LTU,2021-12-28,69.58,
Lithuania,LTU,2021-12-29,69.65,
Lithuania,LTU,2021-12-30,69.71,
Lithuania,LTU,2021-12-31,69.74,
Lithuania,LTU,2022-01-02,69.74,
Lithuania,LTU,2022-01-03,69.8,
Lithuania,LTU,2022-01-04,69.86,
Lithuania,LTU,2022-01-05,69.93,
Lithuania,LTU,2022-01-06,70,
Lithuania,LTU,2022-01-07,70.08,
Lithuania,LTU,2022-01-08,70.1,
Lithuania,LTU,2022-01-09,70.1,
Lithuania,LTU,2022-01-10,70.16,
Lithuania,LTU,2022-01-11,70.2,
Lithuania,LTU,2022-01-12,70.24,
Lithuania,LTU,2022-01-13,70.29,
Lithuania,LTU,2022-01-14,70.34,
Lithuania,LTU,2022-01-15,70.36,
Lithuania,LTU,2022-01-16,70.36,
Lithuania,LTU,2022-01-17,70.39,
Lithuania,LTU,2022-01-18,70.42,
Lithuania,LTU,2022-01-19,70.44,
Lithuania,LTU,2022-01-20,70.47,
Lithuania,LTU,2022-01-21,70.5,
Lithuania,LTU,2022-01-22,70.51,
Lithuania,LTU,2022-01-23,70.51,
Lithuania,LTU,2022-01-24,70.53,
Lithuania,LTU,2022-01-25,70.55,
Lithuania,LTU,2022-01-26,70.57,
Lithuania,LTU,2022-01-27,70.59,
Lithuania,LTU,2022-01-28,70.61,
Lithuania,LTU,2022-01-29,70.62,
Lithuania,LTU,2022-01-30,70.62,
Lithuania,LTU,2022-01-31,70.63,
Lithuania,LTU,2022-02-01,70.65,
Lithuania,LTU,2022-02-02,70.66,
Lithuania,LTU,2022-02-03,70.67,
Lithuania,LTU,2022-02-04,70.68,
Lithuania,LTU,2022-02-05,70.69,
Lithuania,LTU,2022-02-06,70.69,
Lithuania,LTU,2022-02-07,70.69,
Lithuania,LTU,2022-02-08,70.7,
Lithuania,LTU,2022-02-09,70.7,
Lithuania,LTU,2022-02-10,70.71,
Lithuania,LTU,2022-02-11,70.72,
Lithuania,LTU,2022-02-12,70.72,
Lithuania,LTU,2022-02-13,70.72,
Lithuania,LTU,2022-02-14,70.73,
Lithuania,LTU,2022-02-15,70.73,
Lithuania,LTU,2022-02-16,70.73,
Lithuania,LTU,2022-02-17,70.74,
Lithuania,LTU,2022-02-18,70.75,
Lithuania,LTU,2022-02-19,70.75,
Lithuania,LTU,2022-02-20,70.75,
Lithuania,LTU,2022-02-21,70.75,
Lithuania,LTU,2022-02-22,70.76,
Lithuania,LTU,2022-02-23,70.76,
Lithuania,LTU,2022-02-24,70.76,
Lithuania,LTU,2022-02-25,70.77,
Lithuania,LTU,2022-02-26,70.77,
Lithuania,LTU,2022-02-27,70.77,
Lithuania,LTU,2022-02-28,70.77,
Lithuania,LTU,2022-03-01,70.78,
Lithuania,LTU,2022-03-02,70.78,
Lithuania,LTU,2022-03-03,70.78,
Lithuania,LTU,2022-03-04,70.79,
Lithuania,LTU,2022-03-05,70.79,
Lithuania,LTU,2022-03-06,70.79,
Lithuania,LTU,2022-03-07,70.79,
Lithuania,LTU,2022-03-08,70.8,
Lithuania,LTU,2022-03-09,70.8,
Lithuania,LTU,2022-03-10,70.81,
Lithuania,LTU,2022-03-11,70.81,
Lithuania,LTU,2022-03-12,70.81,
Lithuania,LTU,2022-03-13,70.81,
Lithuania,LTU,2022-03-14,70.81,
Lithuania,LTU,2022-03-15,70.82,
Lithuania,LTU,2022-03-16,70.82,
Lithuania,LTU,2022-03-17,70.82,
Lithuania,LTU,2022-03-18,70.83,
Lithuania,LTU,2022-03-19,70.83,
Lithuania,LTU,2022-03-20,70.83,
Lithuania,LTU,2022-03-21,70.83,
Lithuania,LTU,2022-03-22,70.84,
Lithuania,LTU,2022-03-23,70.84,
Lithuania,LTU,2022-03-24,70.84,
Lithuania,LTU,2022-03-25,70.85,
Lithuania,LTU,2022-03-26,70.85,
Lithuania,LTU,2022-03-27,70.85,
Lithuania,LTU,2022-03-28,70.85,
Lithuania,LTU,2022-03-29,70.86,
Lithuania,LTU,2022-03-30,70.86,
Lithuania,LTU,2022-03-31,70.86,
Lithuania,LTU,2022-04-01,70.87,
Lithuania,LTU,2022-04-02,70.87,
Lithuania,LTU,2022-04-03,70.87,
Lithuania,LTU,2022-04-04,70.87,
Lithuania,LTU,2022-04-05,70.87,
Lithuania,LTU,2022-04-06,70.88,
Lithuania,LTU,2022-04-07,70.88,
Lithuania,LTU,2022-04-08,70.89,
Lithuania,LTU,2022-04-09,70.89,
Lithuania,LTU,2022-04-10,70.89,
Lithuania,LTU,2022-04-11,70.89,
Lithuania,LTU,2022-04-12,70.89,
Lithuania,LTU,2022-04-13,70.89,
Lithuania,LTU,2022-04-14,70.9,
Lithuania,LTU,2022-04-15,70.9,
Lithuania,LTU,2022-04-16,70.9,
Lithuania,LTU,2022-04-17,70.9,
Lithuania,LTU,2022-04-18,70.9,
Lithuania,LTU,2022-04-19,70.91,
Lithuania,LTU,2022-04-20,70.91,
Lithuania,LTU,2022-04-21,70.91,
Lithuania,LTU,2022-04-22,70.92,
Lithuania,LTU,2022-04-23,70.92,
Lithuania,LTU,2022-04-24,70.92,
Lithuania,LTU,2022-04-25,70.92,
Lithuania,LTU,2022-04-26,70.92,
Lithuania,LTU,2022-04-27,70.92,
Lithuania,LTU,2022-04-28,70.93,
Lithuania,LTU,2022-04-29,70.93,
Lithuania,LTU,2022-04-30,70.93,
Lithuania,LTU,2022-05-01,70.93,
Lithuania,LTU,2022-05-02,70.93,
Lithuania,LTU,2022-05-03,70.94,
Lithuania,LTU,2022-05-04,70.94,
Lithuania,LTU,2022-05-05,70.94,
Lithuania,LTU,2022-05-06,70.94,
Lithuania,LTU,2022-05-07,70.94,
Lithuania,LTU,2022-05-08,70.94,
Lithuania,LTU,2022-05-09,70.94,
Lithuania,LTU,2022-05-10,70.95,
Lithuania,LTU,2022-05-11,70.95,
Lithuania,LTU,2022-05-12,70.95,
Lithuania,LTU,2022-05-13,70.95,
Lithuania,LTU,2022-05-14,70.95,
Lithuania,LTU,2022-05-15,70.95,
Lithuania,LTU,2022-05-16,70.95,
Lithuania,LTU,2022-05-17,70.96,
Lithuania,LTU,2022-05-18,70.96,
Lithuania,LTU,2022-05-19,70.96,
Lithuania,LTU,2022-05-20,70.96,
Lithuania,LTU,2022-05-21,70.96,
Lithuania,LTU,2022-05-22,70.96,
Lithuania,LTU,2022-05-23,70.96,
Lithuania,LTU,2022-05-24,70.96,
Lithuania,LTU,2022-05-25,70.97,
Lithuania,LTU,2022-05-26,70.97,
Lithuania,LTU,2022-05-27,70.97,
Lithuania,LTU,2022-05-28,70.97,
Lithuania,LTU,2022-05-29,70.97,
Lithuania,LTU,2022-05-30,70.97,
Lithuania,LTU,2022-05-31,70.97,
Lithuania,LTU,2022-06-01,70.97,
Lithuania,LTU,2022-06-02,70.98,
Lithuania,LTU,2022-06-03,70.98,
Lithuania,LTU,2022-06-04,70.98,
Lithuania,LTU,2022-06-05,70.98,
Lithuania,LTU,2022-06-06,70.98,
Lithuania,LTU,2022-06-07,70.98,
Lithuania,LTU,2022-06-08,70.98,
Lithuania,LTU,2022-06-09,70.98,
Lithuania,LTU,2022-06-10,70.98,
Lithuania,LTU,2022-06-11,70.98,
Lithuania,LTU,2022-06-12,70.98,
Lithuania,LTU,2022-06-13,70.98,
Lithuania,LTU,2022-06-14,70.98,
Lithuania,LTU,2022-06-15,70.99,
Lithuania,LTU,2022-06-16,70.99,
Lithuania,LTU,2022-06-17,70.99,
Lithuania,LTU,2022-06-18,70.99,
Lithuania,LTU,2022-06-19,70.99,
Lithuania,LTU,2022-06-20,70.99,
Lithuania,LTU,2022-06-21,70.99,
Lithuania,LTU,2022-06-22,70.99,
Lithuania,LTU,2022-06-23,70.99,
Lithuania,LTU,2022-06-25,70.99,
Lithuania,LTU,2022-06-26,70.99,
Lithuania,LTU,2022-06-27,70.99,
Lithuania,LTU,2022-06-28,70.99,
Lithuania,LTU,2022-06-29,70.99,
Lithuania,LTU,2022-06-30,71,
Lithuania,LTU,2022-07-01,71,
Lithuania,LTU,2022-07-03,71,
Lithuania,LTU,2022-07-04,71,
Lithuania,LTU,2022-07-05,71,
Lithuania,LTU,2022-07-07,71,
Lithuania,LTU,2022-07-08,71,
Lithuania,LTU,2022-07-11,71,
Lithuania,LTU,2022-07-12,71,
Lithuania,LTU,2022-07-13,71.01,
Lithuania,LTU,2022-07-14,71.01,
Lithuania,LTU,2022-07-15,71.01,
Lithuania,LTU,2022-07-18,71.01,
Lithuania,LTU,2022-07-19,71.01,
Lithuania,LTU,2022-07-20,71.02,
Lithuania,LTU,2022-07-21,71.02,
Lithuania,LTU,2022-07-22,71.02,
Lithuania,LTU,2022-07-23,71.02,
Lithuania,LTU,2022-07-25,71.02,
Lithuania,LTU,2022-07-26,71.02,
Lithuania,LTU,2022-07-27,71.03,
Lithuania,LTU,2022-07-28,71.03,
Lithuania,LTU,2022-07-29,71.03,
Lithuania,LTU,2022-08-01,71.03,
Lithuania,LTU,2022-08-02,71.03,
Lithuania,LTU,2022-08-03,71.04,
Lithuania,LTU,2022-08-04,71.04,
Lithuania,LTU,2022-08-05,71.04,
Lithuania,LTU,2022-08-06,71.04,
Lithuania,LTU,2022-08-08,71.04,
Lithuania,LTU,2022-08-09,71.05,
Lithuania,LTU,2022-08-10,71.05,
Lithuania,LTU,2022-08-11,71.05,
Lithuania,LTU,2022-08-12,71.05,
Lithuania,LTU,2022-08-13,71.05,
Lithuania,LTU,2022-08-15,71.05,
Lithuania,LTU,2022-08-16,71.05,
Lithuania,LTU,2022-08-17,71.05,
Lithuania,LTU,2022-08-18,71.06,
Lithuania,LTU,2022-08-19,71.06,
Lithuania,LTU,2022-08-20,71.06,
Lithuania,LTU,2022-08-21,71.06,
Lithuania,LTU,2022-08-22,71.06,
Lithuania,LTU,2022-08-23,71.06,
Lithuania,LTU,2022-08-24,71.06,
Lithuania,LTU,2022-08-25,71.07,
Lithuania,LTU,2022-08-26,71.07,
Lithuania,LTU,2022-08-29,71.07,
Lithuania,LTU,2022-08-30,71.07,
Lithuania,LTU,2022-08-31,71.07,
Lithuania,LTU,2022-09-01,71.07,
Lithuania,LTU,2022-09-02,71.07,
Lithuania,LTU,2022-09-04,71.07,
Lithuania,LTU,2022-09-05,71.08,
Lithuania,LTU,2022-09-06,71.08,
Lithuania,LTU,2022-09-07,71.08,
Lithuania,LTU,2022-09-08,71.08,
Lithuania,LTU,2022-09-09,71.08,
Lithuania,LTU,2022-09-11,71.08,
Lithuania,LTU,2022-09-12,71.08,
Lithuania,LTU,2022-09-13,71.08,
Lithuania,LTU,2022-09-14,71.09,
Lithuania,LTU,2022-09-15,71.09,
Lithuania,LTU,2022-09-16,71.09,
Lithuania,LTU,2022-09-17,71.09,
Lithuania,LTU,2022-09-18,71.09,
Lithuania,LTU,2022-09-19,71.09,
Lithuania,LTU,2022-09-20,71.09,
Lithuania,LTU,2022-09-21,71.09,
Lithuania,LTU,2022-09-22,71.09,
Lithuania,LTU,2022-09-23,71.1,
Lithuania,LTU,2022-09-24,71.1,
Lithuania,LTU,2022-09-26,71.1,
Lithuania,LTU,2022-09-27,71.1,
Lithuania,LTU,2022-09-28,71.1,
Lithuania,LTU,2022-09-29,71.1,
Lithuania,LTU,2022-09-30,71.1,
Lithuania,LTU,2022-10-01,71.1,
Lithuania,LTU,2022-10-02,71.1,
Lithuania,LTU,2022-10-03,71.1,
Lithuania,LTU,2022-10-04,71.1,
Lithuania,LTU,2022-10-05,71.1,
Lithuania,LTU,2022-10-06,71.1,
Lithuania,LTU,2022-10-07,71.11,
Lithuania,LTU,2022-10-08,71.11,
Lithuania,LTU,2022-10-09,71.11,
Lithuania,LTU,2022-10-10,71.11,
Lithuania,LTU,2022-10-11,71.11,
Lithuania,LTU,2022-10-12,71.11,
Lithuania,LTU,2022-10-13,71.11,
Lithuania,LTU,2022-10-14,71.11,
Lithuania,LTU,2022-10-15,71.11,
Lithuania,LTU,2022-10-17,71.11,
Lithuania,LTU,2022-10-18,71.11,
Lithuania,LTU,2022-10-19,71.11,
Lithuania,LTU,2022-10-20,71.11,
Lithuania,LTU,2022-10-21,71.11,
Lithuania,LTU,2022-10-22,71.11,
Lithuania,LTU,2022-10-23,71.11,
Lithuania,LTU,2022-10-24,71.12,
Lithuania,LTU,2022-10-25,71.12,
Lithuania,LTU,2022-10-26,71.12,
Lithuania,LTU,2022-10-27,71.12,
Lithuania,LTU,2022-10-28,71.12,
Lithuania,LTU,2022-10-29,71.12,
Lithuania,LTU,2022-10-31,71.12,
Lithuania,LTU,2022-11-03,71.12,
Lithuania,LTU,2022-11-04,71.12,
Lithuania,LTU,2022-11-05,71.12,
Lithuania,LTU,2022-11-07,71.12,
Lithuania,LTU,2022-11-08,71.12,
Lithuania,LTU,2022-11-09,71.12,
Lithuania,LTU,2022-11-10,71.12,
Lithuania,LTU,2022-11-11,71.12,
Lithuania,LTU,2022-11-14,71.13,
Lithuania,LTU,2022-11-15,71.13,
Lithuania,LTU,2022-11-16,71.13,
Lithuania,LTU,2022-11-17,71.13,
Lithuania,LTU,2022-11-18,71.13,
Lithuania,LTU,2022-11-19,71.13,
Lithuania,LTU,2022-11-20,71.13,
Lithuania,LTU,2022-11-21,71.13,
Lithuania,LTU,2022-11-22,71.13,
Lithuania,LTU,2022-11-23,71.13,
Lithuania,LTU,2022-11-24,71.13,
Lithuania,LTU,2022-11-25,71.13,
Lithuania,LTU,2022-11-27,71.13,
Lithuania,LTU,2022-11-28,71.13,
Lithuania,LTU,2022-11-29,71.13,
Lithuania,LTU,2022-11-30,71.13,
Lithuania,LTU,2022-12-01,71.13,
Lithuania,LTU,2022-12-02,71.13,
Lithuania,LTU,2022-12-03,71.13,
Lithuania,LTU,2022-12-04,71.13,
Lithuania,LTU,2022-12-05,71.13,
Lithuania,LTU,2022-12-06,71.13,
Lithuania,LTU,2022-12-07,71.13,
Lithuania,LTU,2022-12-08,71.14,
Lithuania,LTU,2022-12-09,71.14,
Lithuania,LTU,2022-12-10,71.14,
Lithuania,LTU,2022-12-11,71.14,
Lithuania,LTU,2022-12-12,71.14,
Lithuania,LTU,2022-12-13,71.14,
Lithuania,LTU,2022-12-14,71.14,
Lithuania,LTU,2022-12-15,71.14,
Lithuania,LTU,2022-12-16,71.14,
Lithuania,LTU,2022-12-17,71.14,
Lithuania,LTU,2022-12-19,71.14,
Lithuania,LTU,2022-12-20,71.14,
Lithuania,LTU,2022-12-21,71.14,
Lithuania,LTU,2022-12-22,71.14,
Lithuania,LTU,2022-12-23,71.14,
Lithuania,LTU,2022-12-27,71.14,
Lithuania,LTU,2022-12-28,71.14,
Lithuania,LTU,2022-12-29,71.14,
Lithuania,LTU,2022-12-30,71.14,
Lithuania,LTU,2023-01-02,71.14,
Lithuania,LTU,2023-01-03,71.14,
Lithuania,LTU,2023-01-04,71.14,
Lithuania,LTU,2023-01-05,71.14,
Lithuania,LTU,2023-01-06,71.14,
Lithuania,LTU,2023-01-09,71.14,
Lithuania,LTU,2023-01-10,71.14,
Lithuania,LTU,2023-01-11,71.15,
Lithuania,LTU,2023-01-12,71.15,
Lithuania,LTU,2023-01-13,71.15,
Lithuania,LTU,2023-01-16,71.15,
Lithuania,LTU,2023-01-17,71.15,
Lithuania,LTU,2023-01-18,71.15,
Lithuania,LTU,2023-01-19,71.15,
Lithuania,LTU,2023-01-20,71.15,
Lithuania,LTU,2023-01-23,71.15,
Lithuania,LTU,2023-01-24,71.15,
Lithuania,LTU,2023-01-25,71.15,
Lithuania,LTU,2023-01-26,71.15,
Lithuania,LTU,2023-01-27,71.15,
Lithuania,LTU,2023-01-30,71.15,
Lithuania,LTU,2023-01-31,71.15,
Lithuania,LTU,2023-02-01,71.15,
Lithuania,LTU,2023-02-02,71.15,
Lithuania,LTU,2023-02-03,71.15,
Lithuania,LTU,2023-02-06,71.15,
Lithuania,LTU,2023-02-07,71.15,
Lithuania,LTU,2023-02-08,71.15,
Lithuania,LTU,2023-02-09,71.15,
Lithuania,LTU,2023-02-10,71.15,
Lithuania,LTU,2023-02-13,71.16,
Lithuania,LTU,2023-02-14,71.16,
Lithuania,LTU,2023-02-15,71.16,
Lithuania,LTU,2023-02-17,71.16,
Lithuania,LTU,2023-02-20,71.16,
Lithuania,LTU,2023-02-21,71.16,
Lithuania,LTU,2023-02-22,71.16,
Lithuania,LTU,2023-02-23,71.16,
Lithuania,LTU,2023-02-24,71.16,
Lithuania,LTU,2023-02-27,71.16,
Lithuania,LTU,2023-02-28,71.16,
Lithuania,LTU,2023-03-01,71.16,
Lithuania,LTU,2023-03-02,71.16,
Lithuania,LTU,2023-03-03,71.16,
Lithuania,LTU,2023-03-06,71.16,
Lithuania,LTU,2023-03-07,71.16,
Lithuania,LTU,2023-03-08,71.16,
Lithuania,LTU,2023-03-09,71.16,
Lithuania,LTU,2023-03-10,71.16,
Lithuania,LTU,2023-03-13,71.16,
Lithuania,LTU,2023-03-14,71.16,
Lithuania,LTU,2023-03-15,71.16,
Lithuania,LTU,2023-03-16,71.16,
Lithuania,LTU,2023-03-17,71.16,
Lithuania,LTU,2023-03-20,71.16,
Lithuania,LTU,2023-03-21,71.16,
Lithuania,LTU,2023-03-22,71.16,
Lithuania,LTU,2023-03-23,71.16,
Lithuania,LTU,2023-03-24,71.16,
Lithuania,LTU,2023-03-27,71.16,
Lithuania,LTU,2023-03-28,71.16,
Lithuania,LTU,2023-03-29,71.16,
Lithuania,LTU,2023-03-30,71.16,
Lithuania,LTU,2023-03-31,71.16,
Lithuania,LTU,2023-04-03,71.16,
Lithuania,LTU,2023-04-04,71.16,
Lithuania,LTU,2023-04-05,71.16,
Lithuania,LTU,2023-04-06,71.16,
Lithuania,LTU,2023-04-07,71.16,
Lithuania,LTU,2023-04-11,71.16,
Lithuania,LTU,2023-04-12,71.16,
Lithuania,LTU,2023-04-13,71.16,
Lithuania,LTU,2023-04-14,71.17,
Lithuania,LTU,2023-04-17,71.17,
Lithuania,LTU,2023-04-18,71.17,
Lithuania,LTU,2023-04-19,71.17,
Lithuania,LTU,2023-04-20,71.17,
Lithuania,LTU,2023-04-21,71.17,
Lithuania,LTU,2023-04-24,71.17,
Lithuania,LTU,2023-04-25,71.17,
Lithuania,LTU,2023-04-26,71.17,
Lithuania,LTU,2023-04-27,71.17,
Lithuania,LTU,2023-04-28,71.17,
Lithuania,LTU,2023-05-02,71.17,
Lithuania,LTU,2023-05-03,71.17,
Lithuania,LTU,2023-05-04,71.17,
Lithuania,LTU,2023-05-05,71.17,
Lithuania,LTU,2023-05-08,71.17,
Lithuania,LTU,2023-05-09,71.17,
Lithuania,LTU,2023-05-10,71.17,
Lithuania,LTU,2023-05-11,71.17,
Lithuania,LTU,2023-05-12,71.17,
Lithuania,LTU,2023-05-15,71.17,
Lithuania,LTU,2023-05-16,71.17,
Lithuania,LTU,2023-05-17,71.17,
Lithuania,LTU,2023-05-18,71.17,
Lithuania,LTU,2023-05-19,71.17,
Lithuania,LTU,2023-05-22,71.17,
Lithuania,LTU,2023-05-23,71.17,
Lithuania,LTU,2023-05-24,71.17,
Lithuania,LTU,2023-05-25,71.17,
Lithuania,LTU,2023-05-26,71.17,
Lithuania,LTU,2023-05-29,71.17,
Lithuania,LTU,2023-05-30,71.17,
Lithuania,LTU,2023-05-31,71.17,
Lithuania,LTU,2023-06-01,71.17,
Lithuania,LTU,2023-06-02,71.17,
Lithuania,LTU,2023-06-05,71.17,
Lithuania,LTU,2023-06-06,71.17,
Lithuania,LTU,2023-06-07,71.17,
Lithuania,LTU,2023-06-08,71.17,
Lithuania,LTU,2023-06-09,71.17,
Lithuania,LTU,2023-06-12,71.17,
Lithuania,LTU,2023-06-13,71.17,
Lithuania,LTU,2023-06-14,71.17,
Lithuania,LTU,2023-06-15,71.17,
Lithuania,LTU,2023-06-16,71.17,
Lithuania,LTU,2023-06-19,71.17,
Lithuania,LTU,2023-06-20,71.17,
Lithuania,LTU,2023-06-21,71.17,
Low income,,2021-02-15,0,
Low income,,2021-02-16,0,
Low income,,2021-02-17,0,
Low income,,2021-02-18,0,
Low income,,2021-02-19,0,
Low income,,2021-02-20,0,
Low income,,2021-02-21,0,
Low income,,2021-02-22,0,
Low income,,2021-02-23,0,
Low income,,2021-02-24,0,
Low income,,2021-02-25,0,
Low income,,2021-02-26,0,
Low income,,2021-02-27,0,
Low income,,2021-02-28,0,
Low income,,2021-03-01,0,
Low income,,2021-03-02,0,
Low income,,2021-03-03,0,
Low income,,2021-03-04,0,
Low income,,2021-03-05,0.01,
